FID	BIRD_ID	YEAR	MONTH	DATE_	TIME	TYPE	LON	LAT	QUALITY	DEP	SST	CHLA	dist_col	STAGE	ID	timestamp
158	PF0136	2009	11	20/11/2009	12:50:00 PM	UNKNOWN	-16.2	37.83	0	-4909	19.77888	0.083099	602.6370158	LEAVE_BRE	14	2009-11-20 12:50:00
159	PF0136	2009	11	21/11/2009	12:59:00 AM	UNKNOWN	-18.17	39.05	0	-5046	19.0841	0.139259	753.28615	LEAVE_BRE	14	2009-11-21 00:59:00
160	PF0136	2009	11	21/11/2009	1:12:00 PM	UNKNOWN	-21.51	37.22	0	-3889	20.26357	0.107319	704.3300118	LEAVE_BRE	14	2009-11-21 13:12:00
161	PF0136	2009	11	22/11/2009	1:28:00 AM	UNKNOWN	-25.36	37.28	0	-2172	19.00953	0.145828	973.4375013	LEAVE_BRE	14	2009-11-22 01:28:00
162	PF0136	2009	11	22/11/2009	1:28:00 PM	UNKNOWN	-25.32	41.14	0	-3541	17.14533	0.154683	1247.5984	LEAVE_BRE	14	2009-11-22 13:28:00
163	PF0136	2009	11	23/11/2009	1:37:00 AM	UNKNOWN	-27.66	42.81	0	-3057	17.14533	0.21037	1515.059101	LEAVE_BRE	14	2009-11-23 01:37:00
164	PF0136	2009	11	23/11/2009	1:36:00 PM	UNKNOWN	-27.5	44.75	0	-2230	15.32702	-9999	1668.785157	LEAVE_BRE	14	2009-11-23 13:36:00
165	PF0136	2009	11	24/11/2009	1:45:00 AM	UNKNOWN	-29.59	45.85	0	-3137	15.0603	-9999	1867.398507	LEAVE_BRE	14	2009-11-24 01:45:00
166	PF0136	2009	11	24/11/2009	1:52:00 PM	UNKNOWN	-31.43	45.85	0	-3381	14.89897	0.288001	1965.698763	LEAVE_BRE	14	2009-11-24 13:52:00
167	PF0136	2009	11	25/11/2009	2:06:00 AM	UNKNOWN	-34.77	46.55	0	-4239	13.90306	-9999	2209.610538	LEAVE_BRE	14	2009-11-25 02:06:00
168	PF0136	2009	11	25/11/2009	2:28:00 PM	UNKNOWN	-40.23	44.62	0	-4144	16.52728	-9999	2456.299327	LEAVE_BRE	14	2009-11-25 14:28:00
169	PF0136	2009	11	26/11/2009	2:28:00 AM	UNKNOWN	-40.31	41.21	0	-4891	17.3504	0.259768	2324.509231	LEAVE_BRE	14	2009-11-26 02:28:00
170	PF0136	2009	11	26/11/2009	2:46:00 PM	UNKNOWN	-44.77	36.77	0	-5092	20.93468	0.122219	2622.855184	LEAVE_BRE	14	2009-11-26 14:46:00
171	PF0136	2009	11	27/11/2009	3:02:00 AM	UNKNOWN	-48.73	36.17	0	-5307	20.95045	0.206919	2976.184583	LEAVE_BRE	14	2009-11-27 03:02:00
172	PF0136	2009	11	27/11/2009	3:18:00 PM	UNKNOWN	-52.44	36.03	0	-5109	22.0661	0.194408	3309.564366	LEAVE_BRE	14	2009-11-27 15:18:00
173	PF0136	2009	11	28/11/2009	3:35:00 AM	UNKNOWN	-56.9	36.8	0	-5519	21.86391	0.113335	3701.149646	LEAVE_BRE	14	2009-11-28 03:35:00
174	PF0136	2009	11	28/11/2009	3:43:00 PM	UNKNOWN	-58.73	39.04	0	-5147	22.1249	0.205446	3846.348454	LEAVE_BRE	14	2009-11-28 15:43:00
175	PF0136	2009	11	29/11/2009	3:54:00 AM	UNKNOWN	-61.43	39.74	0	-5120	21.72768	0.346393	4074.427353	LEAVE_BRE	14	2009-11-29 03:54:00
176	PF0136	2009	11	29/11/2009	3:58:00 PM	UNKNOWN	-62.39	41.2	0	-4324	20.13379	0.517084	4149.227993	LEAVE_BRE	14	2009-11-29 15:58:00
177	PF0136	2009	11	30/11/2009	4:00:00 AM	UNKNOWN	-62.84	40.68	0	-4583	19.07048	0.91577	4189.014427	LEAVE_BRE	14	2009-11-30 04:00:00
178	PF0136	2009	11	30/11/2009	4:15:00 PM	UNKNOWN	-66.55	37.26	0	-4984	22.77665	0.130233	4545.196403	LEAVE_BRE	14	2009-11-30 16:15:00
179	PF0136	2009	12	01/12/2009	4:28:00 AM	UNKNOWN	-69.63	36.93	0	-4391	-9999	-9999	4820.426856	LEAVE_BRE	14	2009-12-01 04:28:00
180	PF0136	2009	12	01/12/2009	4:40:00 PM	UNKNOWN	-72.7	36.59	0	-3505	16.26558	0.416847	5095.781719	LEAVE_BRE	14	2009-12-01 16:40:00
181	PF0136	2009	12	02/12/2009	4:46:00 AM	UNKNOWN	-74.03	35.39	0	-3149	24.69176	0.208845	5242.168989	NOT_BREEDING	14	2009-12-02 04:46:00
182	PF0136	2009	12	02/12/2009	4:56:00 PM	UNKNOWN	-76.73	33.92	0	-41	22.53144	0.444003	5522.648552	NOT_BREEDING	14	2009-12-02 16:56:00
183	PF0136	2009	12	03/12/2009	5:06:00 AM	UNKNOWN	-79.06	33.59	0	6	-9999	-9999	5739.366694	NOT_BREEDING	14	2009-12-03 05:06:00
184	PF0136	2009	12	03/12/2009	5:08:00 PM	UNKNOWN	-79.38	35.52	0	113	-9999	-9999	5706.588006	NOT_BREEDING	14	2009-12-03 17:08:00
185	PF0136	2009	12	04/12/2009	5:11:00 AM	UNKNOWN	-80.08	35.42	0	182	-9999	-9999	5770.535119	NOT_BREEDING	14	2009-12-04 05:11:00
186	PF0136	2009	12	04/12/2009	4:59:00 PM	UNKNOWN	-77.28	38.68	0	68	-9999	-9999	5440.636655	NOT_BREEDING	14	2009-12-04 16:59:00
187	PF0136	2009	12	05/12/2009	5:02:00 AM	UNKNOWN	-77.86	41.09	0	383	-9999	-9999	5435.970176	NOT_BREEDING	14	2009-12-05 05:02:00
188	PF0136	2009	12	05/12/2009	5:15:00 PM	UNKNOWN	-81.18	38.49	0	293	-9999	-9999	5775.052689	NOT_BREEDING	14	2009-12-05 17:15:00
189	PF0136	2009	12	06/12/2009	5:09:00 AM	UNKNOWN	-79.5	34.85	0	81	-9999	-9999	5737.68955	NOT_BREEDING	14	2009-12-06 05:09:00
190	PF0136	2009	12	06/12/2009	5:08:00 PM	UNKNOWN	-79.2	32.98	0	-13	16.70008	4.767946	5772.056525	NOT_BREEDING	14	2009-12-06 17:08:00
191	PF0136	2009	12	07/12/2009	5:12:00 AM	UNKNOWN	-80.02	34.02	0	44	-9999	-9999	5809.933169	NOT_BREEDING	14	2009-12-07 05:12:00
192	PF0136	2009	12	07/12/2009	5:10:00 PM	UNKNOWN	-79.59	35.04	0	127	-9999	-9999	5739.62522	NOT_BREEDING	14	2009-12-07 17:10:00
193	PF0136	2009	12	08/12/2009	5:06:00 AM	UNKNOWN	-78.54	34.54	0	35	-9999	-9999	5663.193568	NOT_BREEDING	14	2009-12-08 05:06:00
194	PF0136	2009	12	08/12/2009	5:10:00 PM	UNKNOWN	-79.48	32.69	0	-17	17.91898	3.260492	5806.801946	NOT_BREEDING	14	2009-12-08 17:10:00
195	PF0136	2009	12	09/12/2009	5:12:00 AM	UNKNOWN	-79.8	31.94	0	-38	20.85868	0.783652	5861.498781	NOT_BREEDING	14	2009-12-09 05:12:00
196	PF0136	2009	12	09/12/2009	5:13:00 PM	UNKNOWN	-79.99	31.88	0	-34	20.24851	0.637856	5880.608873	NOT_BREEDING	14	2009-12-09 17:13:00
197	PF0136	2009	10	10/12/2009	5:26:00 AM	UNKNOWN	-83.19	34.48	0	271	-9999	-9999	6071.918434	NOT_BREEDING	14	2009-12-10 05:26:00
198	PF0136	2009	10	10/12/2009	5:22:00 PM	UNKNOWN	-82.38	38.12	0	273	-9999	-9999	5886.689078	NOT_BREEDING	14	2009-12-10 17:22:00
199	PF0136	2009	11	11/12/2009	5:12:00 AM	UNKNOWN	-79.57	36.47	0	180	-9999	-9999	5694.868505	NOT_BREEDING	14	2009-12-11 05:12:00
200	PF0136	2009	11	11/12/2009	5:09:00 PM	UNKNOWN	-78.89	34.53	0	30	-9999	-9999	5694.249026	NOT_BREEDING	14	2009-12-11 17:09:00
201	PF0136	2009	12	12/12/2009	5:12:00 AM	UNKNOWN	-79.58	35.32	0	157	-9999	-9999	5730.098368	NOT_BREEDING	14	2009-12-12 05:12:00
202	PF0136	2009	12	12/12/2009	5:11:00 PM	UNKNOWN	-79.15	36.31	0	169	-9999	-9999	5663.247611	NOT_BREEDING	14	2009-12-12 17:11:00
203	PF0136	2009	12	13/12/2009	5:06:00 AM	UNKNOWN	-77.96	36.05	0	68	-9999	-9999	5567.603617	NOT_BREEDING	14	2009-12-13 05:06:00
204	PF0136	2009	12	13/12/2009	5:15:00 PM	UNKNOWN	-80.03	32.82	0	6	-9999	-9999	5851.199551	NOT_BREEDING	14	2009-12-13 17:15:00
205	PF0136	2009	12	14/12/2009	5:18:00 AM	UNKNOWN	-80.84	31.67	0	-15	17.25002	3.844151	5964.115704	NOT_BREEDING	14	2009-12-14 05:18:00
206	PF0136	2009	12	14/12/2009	5:14:00 PM	UNKNOWN	-79.66	33.62	0	25	-9999	-9999	5791.397713	NOT_BREEDING	14	2009-12-14 17:14:00
207	PF0136	2009	12	15/12/2009	5:15:00 AM	UNKNOWN	-79.85	34.86	0	83	-9999	-9999	5767.980468	NOT_BREEDING	14	2009-12-15 05:15:00
208	PF0136	2009	12	15/12/2009	5:14:00 PM	UNKNOWN	-79.67	35.03	0	105	-9999	-9999	5746.922346	NOT_BREEDING	14	2009-12-15 17:14:00
209	PF0136	2009	12	16/12/2009	5:10:00 AM	UNKNOWN	-78.48	34.37	0	22	-9999	-9999	5663.217205	NOT_BREEDING	14	2009-12-16 05:10:00
210	PF0136	2009	12	16/12/2009	5:09:00 PM	UNKNOWN	-78.17	33.06	0	-34	20.66365	0.785686	5677.861066	NOT_BREEDING	14	2009-12-16 17:09:00
211	PF0136	2009	12	17/12/2009	5:11:00 AM	UNKNOWN	-78.73	34.11	0	15	-9999	-9999	5693.435983	NOT_BREEDING	14	2009-12-17 05:11:00
212	PF0136	2009	12	17/12/2009	5:04:00 PM	UNKNOWN	-77.05	35.95	0	14	-9999	-9999	5491.287968	NOT_BREEDING	14	2009-12-17 17:04:00
213	PF0136	2009	12	18/12/2009	5:16:00 AM	UNKNOWN	-79.98	39.04	0	582	-9999	-9999	5659.506108	NOT_BREEDING	14	2009-12-18 05:16:00
214	PF0136	2009	12	18/12/2009	5:28:00 PM	UNKNOWN	-82.8	39.21	0	187	-9999	-9999	5890.828761	NOT_BREEDING	14	2009-12-18 17:28:00
215	PF0136	2009	12	19/12/2009	5:19:00 AM	UNKNOWN	-80.49	35.7	0	214	-9999	-9999	5797.477821	NOT_BREEDING	14	2009-12-19 05:19:00
216	PF0136	2009	12	19/12/2009	5:22:00 PM	UNKNOWN	-81.17	32.73	0	38	-9999	-9999	5955.444373	NOT_BREEDING	14	2009-12-19 17:22:00
217	PF0136	2009	12	20/12/2009	5:22:00 AM	UNKNOWN	-80.99	32.06	0	-1	-9999	-9999	5963.355827	NOT_BREEDING	14	2009-12-20 05:22:00
218	PF0136	2009	12	20/12/2009	5:15:00 PM	UNKNOWN	-79.18	33.8	0	8	-9999	-9999	5743.106806	NOT_BREEDING	14	2009-12-20 17:15:00
219	PF0136	2009	12	21/12/2009	5:16:00 AM	UNKNOWN	-79.49	35.26	0	135	-9999	-9999	5724.09791	NOT_BREEDING	14	2009-12-21 05:16:00
220	PF0136	2009	12	21/12/2009	5:12:00 PM	UNKNOWN	-78.3	36.67	0	84	-9999	-9999	5579.63469	NOT_BREEDING	14	2009-12-21 17:12:00
221	PF0136	2009	12	22/12/2009	5:12:00 AM	UNKNOWN	-78.24	37.45	0	113	-9999	-9999	5553.325786	NOT_BREEDING	14	2009-12-22 05:12:00
222	PF0136	2009	12	22/12/2009	5:16:00 PM	UNKNOWN	-79.3	36.47	0	148	-9999	-9999	5671.578734	NOT_BREEDING	14	2009-12-22 17:16:00
223	PF0136	2009	12	23/12/2009	5:14:00 AM	UNKNOWN	-78.62	35.47	0	68	-9999	-9999	5641.901749	NOT_BREEDING	14	2009-12-23 05:14:00
224	PF0136	2009	12	23/12/2009	5:10:00 PM	UNKNOWN	-77.55	35.48	0	21	-9999	-9999	5548.241014	NOT_BREEDING	14	2009-12-23 17:10:00
225	PF0136	2009	12	24/12/2009	5:12:00 AM	UNKNOWN	-78.12	36.9	0	119	-9999	-9999	5557.794673	NOT_BREEDING	14	2009-12-24 05:12:00
226	PF0136	2009	12	24/12/2009	5:16:00 PM	UNKNOWN	-79.18	36.32	0	193	-9999	-9999	5665.550915	NOT_BREEDING	14	2009-12-24 17:16:00
227	PF0136	2009	12	25/12/2009	5:24:00 AM	UNKNOWN	-81.12	37.13	0	890	-9999	-9999	5808.636531	NOT_BREEDING	14	2009-12-25 05:24:00
228	PF0136	2009	12	25/12/2009	5:23:00 PM	UNKNOWN	-80.8	38.69	0	367	-9999	-9999	5737.619424	NOT_BREEDING	14	2009-12-25 17:23:00
229	PF0136	2009	12	26/12/2009	5:19:00 AM	UNKNOWN	-79.62	38.52	0	1092	-9999	-9999	5642.622638	NOT_BREEDING	14	2009-12-26 05:19:00
230	PF0136	2009	12	26/12/2009	5:15:00 PM	UNKNOWN	-78.68	37.98	0	282	-9999	-9999	5576.972233	NOT_BREEDING	14	2009-12-26 17:15:00
231	PF0136	2009	12	27/12/2009	5:15:00 AM	UNKNOWN	-78.62	38.77	0	264	-9999	-9999	5551.796652	NOT_BREEDING	14	2009-12-27 05:15:00
232	PF0136	2009	12	27/12/2009	5:19:00 PM	UNKNOWN	-79.43	37.84	0	379	-9999	-9999	5644.526039	NOT_BREEDING	14	2009-12-27 17:19:00
233	PF0136	2009	12	28/12/2009	5:14:00 AM	UNKNOWN	-78	36.5	0	71	10.77909	-9999	5558.435455	NOT_BREEDING	14	2009-12-28 05:14:00
234	PF0136	2009	12	28/12/2009	5:19:00 PM	UNKNOWN	-79.44	33.61	0	10	-9999	-9999	5772.296514	NOT_BREEDING	14	2009-12-28 17:19:00
235	PF0136	2009	12	29/12/2009	5:21:00 AM	UNKNOWN	-79.87	33.22	0	18	-9999	-9999	5823.35844	NOT_BREEDING	14	2009-12-29 05:21:00
236	PF0136	2009	12	29/12/2009	5:17:00 PM	UNKNOWN	-78.81	34.55	0	39	-9999	-9999	5686.59827	NOT_BREEDING	14	2009-12-29 17:17:00
237	PF0136	2009	12	30/12/2009	5:16:00 AM	UNKNOWN	-78.5	35.43	0	56	-9999	-9999	5632.628304	NOT_BREEDING	14	2009-12-30 05:16:00
238	PF0136	2009	12	30/12/2009	5:15:00 PM	UNKNOWN	-78.19	35.06	0	49	-9999	-9999	5616.601099	NOT_BREEDING	14	2009-12-30 17:15:00
239	PF0136	2009	12	31/12/2009	5:29:00 AM	UNKNOWN	-81.63	37.95	0	518	-9999	-9999	5828.218482	NOT_BREEDING	14	2009-12-31 05:29:00
240	PF0136	2009	12	31/12/2009	5:26:00 PM	UNKNOWN	-80.7	41.53	0	336	-9999	-9999	5659.055017	NOT_BREEDING	14	2009-12-31 17:26:00
241	PF0136	2010	1	01/01/2010	5:26:00 AM	UNKNOWN	-80.64	42.29	0	154	0.464329	-9999	5637.488475	NOT_BREEDING	14	2010-01-01 05:26:00
242	PF0136	2010	1	01/01/2010	5:38:00 PM	UNKNOWN	-83.45	40.03	0	309	-9999	-9999	5921.991389	NOT_BREEDING	14	2010-01-01 17:38:00
243	PF0136	2010	1	02/01/2010	5:23:00 AM	UNKNOWN	-79.77	35.55	0	206	-9999	-9999	5739.590096	NOT_BREEDING	14	2010-01-02 05:23:00
244	PF0136	2010	1	02/01/2010	5:20:00 PM	UNKNOWN	-78.96	33.01	0	-15	-9999	5.295636	5749.732957	NOT_BREEDING	14	2010-01-02 17:20:00
245	PF0136	2010	1	03/01/2010	5:16:00 AM	UNKNOWN	-77.91	32.62	0	-293	22.57876	0.389898	5669.299169	NOT_BREEDING	14	2010-01-03 05:16:00
246	PF0136	2010	1	03/01/2010	5:12:00 PM	UNKNOWN	-76.72	32.91	0	-694	22.80605	0.233827	5553.569878	NOT_BREEDING	14	2010-01-03 17:12:00
247	PF0136	2010	1	04/01/2010	5:12:00 AM	UNKNOWN	-76.79	34.09	0	-36	16.63268	0.722969	5522.753651	NOT_BREEDING	14	2010-01-04 05:12:00
248	PF0136	2010	1	04/01/2010	5:17:00 PM	UNKNOWN	-77.99	32.83	0	-189	22.2726	0.341553	5669.4421	NOT_BREEDING	14	2010-01-04 17:17:00
249	PF0136	2010	1	05/01/2010	5:17:00 AM	UNKNOWN	-78.05	32.21	0	-469	23.12942	0.314075	5695.646019	NOT_BREEDING	14	2010-01-05 05:17:00
250	PF0136	2010	1	05/01/2010	5:21:00 PM	UNKNOWN	-78.87	31.12	0	-729	23.5589	0.216121	5807.450139	NOT_BREEDING	14	2010-01-05 17:21:00
251	PF0136	2010	1	06/01/2010	5:25:00 AM	UNKNOWN	-79.69	31.43	0	-136	22.03742	0.468649	5869.910951	NOT_BREEDING	14	2010-01-06 05:25:00
252	PF0136	2010	1	06/01/2010	5:24:00 PM	UNKNOWN	-79.39	32.45	0	-27	18.44024	1.054847	5807.052915	NOT_BREEDING	14	2010-01-06 17:24:00
253	PF0136	2010	1	07/01/2010	5:22:00 AM	UNKNOWN	-79.08	33	0	-19	-9999	5.273624	5760.726566	NOT_BREEDING	14	2010-01-07 05:22:00
254	PF0136	2010	1	07/01/2010	5:21:00 PM	UNKNOWN	-78.66	32.85	0	-34	18.81594	0.861197	5728.429787	NOT_BREEDING	14	2010-01-07 17:21:00
255	PF0136	2010	1	08/01/2010	5:22:00 AM	UNKNOWN	-78.85	33.86	0	3	-9999	-9999	5712.031312	NOT_BREEDING	14	2010-01-08 05:22:00
256	PF0136	2010	1	08/01/2010	5:13:00 PM	UNKNOWN	-76.55	36.17	0	10	-9999	-9999	5441.731046	NOT_BREEDING	14	2010-01-08 17:13:00
257	PF0136	2010	1	09/01/2010	5:26:00 AM	UNKNOWN	-79.75	40.36	0	289	-9999	-9999	5607.962118	NOT_BREEDING	14	2010-01-09 05:26:00
258	PF0136	2010	1	09/01/2010	5:34:00 PM	UNKNOWN	-81.69	41.23	0	318	-9999	-9999	5746.740028	NOT_BREEDING	14	2010-01-09 17:34:00
259	PF0136	2010	1	10/01/2010	5:23:00 AM	UNKNOWN	-79.02	38.38	0	392	-9999	-9999	5595.484955	NOT_BREEDING	14	2010-01-10 05:23:00
260	PF0136	2010	1	10/01/2010	5:23:00 PM	UNKNOWN	-78.84	36.16	0	119	-9999	-9999	5640.766919	NOT_BREEDING	14	2010-01-10 17:23:00
261	PF0136	2010	1	11/01/2010	5:22:00 AM	UNKNOWN	-78.54	36.27	0	130	-9999	-9999	5611.630647	NOT_BREEDING	14	2010-01-11 05:22:00
262	PF0136	2010	1	11/01/2010	5:26:00 PM	UNKNOWN	-79.62	34.82	0	77	-9999	-9999	5749.128291	NOT_BREEDING	14	2010-01-11 17:26:00
263	PF0136	2010	1	12/01/2010	5:25:00 AM	UNKNOWN	-79.07	33.53	0	6	-9999	4.872744	5742.22075	NOT_BREEDING	14	2010-01-12 05:25:00
264	PF0136	2010	1	12/01/2010	5:26:00 PM	UNKNOWN	-79.27	32.69	0	-22	17.41278	1.502966	5788.121499	NOT_BREEDING	14	2010-01-12 17:26:00
265	PF0136	2010	1	13/01/2010	5:23:00 AM	UNKNOWN	-78.73	32.32	0	-301	21.44016	0.304185	5752.661881	NOT_BREEDING	14	2010-01-13 05:23:00
266	PF0136	2010	1	13/01/2010	5:17:00 PM	UNKNOWN	-77.18	33.41	0	-43	20.26285	0.60944	5578.524823	NOT_BREEDING	14	2010-01-13 17:17:00
267	PF0136	2010	1	14/01/2010	5:28:00 AM	UNKNOWN	-79.76	37.02	0	306	-9999	-9999	5695.408363	NOT_BREEDING	14	2010-01-14 05:28:00
268	PF0136	2010	1	14/01/2010	5:37:00 PM	UNKNOWN	-81.96	37.6	0	442	-9999	-9999	5866.353278	NOT_BREEDING	14	2010-01-14 17:37:00
269	PF0136	2010	1	15/01/2010	5:30:00 AM	UNKNOWN	-80.04	34.28	0	58	-9999	-9999	5803.198355	NOT_BREEDING	14	2010-01-15 05:30:00
270	PF0136	2010	1	15/01/2010	5:30:00 PM	UNKNOWN	-80	32.46	0	-12	-9999	3.806451	5861.023297	NOT_BREEDING	14	2010-01-15 17:30:00
271	PF0136	2010	1	16/01/2010	5:36:00 AM	UNKNOWN	-81.46	34.08	0	109	-9999	-9999	5934.4	NOT_BREEDING	14	2010-01-16 05:36:00
272	PF0136	2010	1	16/01/2010	5:26:00 PM	UNKNOWN	-79.16	37.95	0	550	-9999	-9999	5618.609791	NOT_BREEDING	14	2010-01-16 17:26:00
273	PF0136	2010	1	17/01/2010	5:24:00 AM	UNKNOWN	-78.5	39.64	0	307	-9999	-9999	5520.778227	NOT_BREEDING	14	2010-01-17 05:24:00
274	PF0136	2010	1	17/01/2010	5:28:00 PM	UNKNOWN	-79.46	38.04	0	567	-9999	-9999	5641.720171	NOT_BREEDING	14	2010-01-17 17:28:00
275	PF0136	2010	1	18/01/2010	5:32:00 AM	UNKNOWN	-80.29	37.98	0	772	-9999	-9999	5713.811206	NOT_BREEDING	14	2010-01-18 05:32:00
276	PF0136	2010	1	18/01/2010	5:25:00 PM	UNKNOWN	-78.5	40.77	0	501	-9999	-9999	5495.430701	NOT_BREEDING	14	2010-01-18 17:25:00
277	PF0136	2010	1	19/01/2010	5:16:00 AM	UNKNOWN	-76.46	40.94	0	273	-9999	-9999	5323.450581	NOT_BREEDING	14	2010-01-19 05:16:00
278	PF0136	2010	1	19/01/2010	5:28:00 PM	UNKNOWN	-79.17	36.13	0	195	-9999	-9999	5670.213623	NOT_BREEDING	14	2010-01-19 17:28:00
279	PF0136	2010	1	20/01/2010	5:38:00 AM	UNKNOWN	-81.64	35.81	0	339	-9999	-9999	5893.549369	NOT_BREEDING	14	2010-01-20 05:38:00
280	PF0136	2010	1	20/01/2010	5:35:00 PM	UNKNOWN	-80.85	39.74	0	232	-9999	-9999	5714.357975	NOT_BREEDING	14	2010-01-20 17:35:00
281	PF0136	2010	1	21/01/2010	5:31:00 AM	UNKNOWN	-79.81	39.47	0	523	-9999	-9999	5634.417744	NOT_BREEDING	14	2010-01-21 05:31:00
282	PF0136	2010	1	21/01/2010	5:24:00 PM	UNKNOWN	-78.15	40.33	0	282	-9999	-9999	5476.007086	NOT_BREEDING	14	2010-01-21 17:24:00
283	PF0136	2010	1	22/01/2010	5:25:00 AM	UNKNOWN	-78.25	42.05	0	648	-9999	-9999	5448.871709	NOT_BREEDING	14	2010-01-22 05:25:00
284	PF0136	2010	1	22/01/2010	5:31:00 PM	UNKNOWN	-79.84	40.72	0	387	-9999	-9999	5607.048589	NOT_BREEDING	14	2010-01-22 17:31:00
285	PF0136	2010	1	23/01/2010	5:26:00 AM	UNKNOWN	-78.43	38.37	0	273	-9999	-9999	5545.723318	NOT_BREEDING	14	2010-01-23 05:26:00
286	PF0136	2010	1	23/01/2010	5:31:00 PM	UNKNOWN	-79.65	35.57	0	157	-9999	-9999	5728.550835	NOT_BREEDING	14	2010-01-23 17:31:00
287	PF0136	2010	1	24/01/2010	5:35:00 AM	UNKNOWN	-80.62	35.76	0	231	-9999	-9999	5806.888805	NOT_BREEDING	14	2010-01-24 05:35:00
288	PF0136	2010	1	24/01/2010	5:35:00 PM	UNKNOWN	-80.59	37	0	717	-9999	-9999	5767.108418	NOT_BREEDING	14	2010-01-24 17:35:00
289	PF0136	2010	1	25/01/2010	5:34:00 AM	UNKNOWN	-80.31	37.2	0	539	-9999	-9999	5737.377397	NOT_BREEDING	14	2010-01-25 05:34:00
290	PF0136	2010	1	25/01/2010	5:38:00 PM	UNKNOWN	-81.28	35.85	0	323	-9999	-9999	5861.189352	NOT_BREEDING	14	2010-01-25 17:38:00
291	PF0136	2010	1	26/01/2010	5:30:00 AM	UNKNOWN	-79.38	33.01	0	-1	-9999	9.792023	5787.023571	NOT_BREEDING	14	2010-01-26 05:30:00
292	PF0136	2010	1	26/01/2010	5:30:00 PM	UNKNOWN	-79.35	30.87	0	-743	24.17409	0.202	5859.735096	NOT_BREEDING	14	2010-01-26 17:30:00
293	PF0136	2010	1	27/01/2010	5:30:00 AM	UNKNOWN	-79.2	30.76	0	-776	23.73385	0.213618	5850.260127	NOT_BREEDING	14	2010-01-27 05:30:00
294	PF0136	2010	1	27/01/2010	5:26:00 PM	UNKNOWN	-78.17	32.17	0	-423	22.53717	0.261938	5707.748436	NOT_BREEDING	14	2010-01-27 17:26:00
295	PF0136	2010	1	28/01/2010	5:26:00 AM	UNKNOWN	-78.27	33.86	0	-11	-9999	10.93783	5660.798821	NOT_BREEDING	14	2010-01-28 05:26:00
296	PF0136	2010	1	28/01/2010	5:22:00 PM	UNKNOWN	-77.38	34.96	0	17	-9999	-9999	5548.585229	NOT_BREEDING	14	2010-01-28 17:22:00
297	PF0136	2010	1	29/01/2010	5:23:00 AM	UNKNOWN	-77.6	36.88	0	67	-9999	-9999	5513.519407	NOT_BREEDING	14	2010-01-29 05:23:00
298	PF0136	2010	1	29/01/2010	5:25:00 PM	UNKNOWN	-77.96	36.85	0	104	-9999	-9999	5545.368398	NOT_BREEDING	14	2010-01-29 17:25:00
299	PF0136	2010	1	30/01/2010	5:34:00 AM	UNKNOWN	-80.19	38.74	0	742	-9999	-9999	5684.945829	NOT_BREEDING	14	2010-01-30 05:34:00
300	PF0136	2010	1	30/01/2010	5:26:00 PM	UNKNOWN	-78.29	43.78	0	-10	2.805334	0.766692	5421.272499	NOT_BREEDING	14	2010-01-30 17:26:00
301	PF0136	2010	1	31/01/2010	5:27:00 AM	UNKNOWN	-78.4	45.65	0	467	-9999	-9999	5401.999061	NOT_BREEDING	14	2010-01-31 05:27:00
302	PF0136	2010	1	31/01/2010	5:32:00 PM	UNKNOWN	-79.63	44.57	0	334	-9999	-9999	5513.800333	NOT_BREEDING	14	2010-01-31 17:32:00
303	PF0136	2010	2	01/02/2010	5:27:00 AM	UNKNOWN	-78.36	42.93	0	282	-9999	-9999	5441.434247	NOT_BREEDING	14	2010-02-01 05:27:00
304	PF0136	2010	2	01/02/2010	5:27:00 PM	UNKNOWN	-78.47	41.43	0	576	-9999	-9999	5479.110527	NOT_BREEDING	14	2010-02-01 17:27:00
305	PF0136	2010	2	02/02/2010	5:30:00 AM	UNKNOWN	-79.08	42.5	0	277	-9999	-9999	5507.386273	NOT_BREEDING	14	2010-02-02 05:30:00
306	PF0136	2010	2	02/02/2010	5:28:00 PM	UNKNOWN	-78.69	43.56	0	-80	2.590951	0.778359	5456.746002	NOT_BREEDING	14	2010-02-02 17:28:00
307	PF0136	2010	2	03/02/2010	5:27:00 AM	UNKNOWN	-78.3	44.12	0	185	-9999	-9999	5416.580714	NOT_BREEDING	14	2010-02-03 05:27:00
308	PF0136	2010	2	03/02/2010	5:36:00 PM	UNKNOWN	-80.54	41.28	0	337	-9999	-9999	5651.676261	NOT_BREEDING	14	2010-02-03 17:36:00
309	PF0136	2010	2	04/02/2010	5:33:00 AM	UNKNOWN	-79.77	38.71	0	1013	-9999	-9999	5650.34283	NOT_BREEDING	14	2010-02-04 05:33:00
310	PF0136	2010	2	04/02/2010	5:34:00 PM	UNKNOWN	-79.89	37.49	0	399	-9999	-9999	5693.315347	NOT_BREEDING	14	2010-02-04 17:34:00
311	PF0136	2010	2	05/02/2010	5:41:00 AM	UNKNOWN	-81.75	39.94	0	312	-9999	-9999	5783.920742	NOT_BREEDING	14	2010-02-05 05:41:00
312	PF0136	2010	2	05/02/2010	5:35:00 PM	UNKNOWN	-80.24	44.19	0	515	-9999	-9999	5568.227702	NOT_BREEDING	14	2010-02-05 17:35:00
313	PF0136	2010	2	06/02/2010	5:25:00 AM	UNKNOWN	-77.61	43.72	0	1	1.630888	0.505853	5368.236646	NOT_BREEDING	14	2010-02-06 05:25:00
