CONT_ID	DATEGMT	Month	Year	MAIN_tracking_Year	LON	LAT	COLONY	stage	UNIQUE_ID	timestamps
3397	27/01/2012 13:14	1	2012	2011	-15.21	33.07	SEL	BREEDING	7	2012-01-27 13:14:00
3398	28/01/2012 01:10	1	2012	2011	-14.31	32.99	SEL	BREEDING	7	2012-01-28 01:10:00
3399	28/01/2012 13:09	1	2012	2011	-14.16	32.32	SEL	BREEDING	7	2012-01-28 13:09:00
3400	29/01/2012 01:14	1	2012	2011	-15.38	33.72	SEL	BREEDING	7	2012-01-29 01:14:00
3401	29/01/2012 13:18	1	2012	2011	-16.11	34.54	SEL	BREEDING	7	2012-01-29 13:18:00
3402	30/01/2012 01:19	1	2012	2011	-16.34	34.18	SEL	BREEDING	7	2012-01-30 01:19:00
3403	30/01/2012 13:19	1	2012	2011	-16.44	34.72	SEL	BREEDING	7	2012-01-30 13:19:00
3404	31/01/2012 01:13	1	2012	2011	-15.05	33.45	SEL	BREEDING	7	2012-01-31 01:13:00
3405	31/01/2012 13:13	1	2012	2011	-15.03	31.81	SEL	BREEDING	7	2012-01-31 13:13:00
3406	01/02/2012 01:14	2	2012	2011	-15.14	32.37	SEL	BREEDING	7	2012-02-01 01:14:00
3407	01/02/2012 13:16	2	2012	2011	-15.62	31.97	SEL	BREEDING	7	2012-02-01 13:16:00
3408	02/02/2012 01:13	2	2012	2011	-14.85	30.9	SEL	BREEDING	7	2012-02-02 01:13:00
3409	02/02/2012 13:14	2	2012	2011	-14.96	29.43	SEL	BREEDING	7	2012-02-02 13:14:00
3410	03/02/2012 01:19	2	2012	2011	-16.19	31.06	SEL	BREEDING	7	2012-02-03 01:19:00
3411	03/02/2012 13:15	2	2012	2011	-15.43	34.63	SEL	BREEDING	7	2012-02-03 13:15:00
3412	04/02/2012 01:11	2	2012	2011	-14.29	33.93	SEL	BREEDING	7	2012-02-04 01:11:00
3413	04/02/2012 13:11	2	2012	2011	-14.28	32.87	SEL	BREEDING	7	2012-02-04 13:11:00
3414	05/02/2012 01:13	2	2012	2011	-14.77	33.83	SEL	BREEDING	7	2012-02-05 01:13:00
3415	05/02/2012 13:16	2	2012	2011	-15.51	33.44	SEL	BREEDING	7	2012-02-05 13:16:00
3416	06/02/2012 01:14	2	2012	2011	-15	32.33	SEL	BREEDING	7	2012-02-06 01:14:00
3417	06/02/2012 13:09	2	2012	2011	-13.86	33.68	SEL	BREEDING	7	2012-02-06 13:09:00
3418	07/02/2012 01:13	2	2012	2011	-14.73	36.39	SEL	BREEDING	7	2012-02-07 01:13:00
3419	07/02/2012 13:12	2	2012	2011	-14.6	38.36	SEL	BREEDING	7	2012-02-07 13:12:00
3420	08/02/2012 01:15	2	2012	2011	-15.09	39.34	SEL	BREEDING	7	2012-02-08 01:15:00
3421	08/02/2012 13:21	2	2012	2011	-16.58	38.39	SEL	BREEDING	7	2012-02-08 13:21:00
3422	09/02/2012 01:16	2	2012	2011	-15.45	34.92	SEL	BREEDING	7	2012-02-09 01:16:00
3423	09/02/2012 13:17	2	2012	2011	-15.57	33.4	SEL	BREEDING	7	2012-02-09 13:17:00
3424	10/02/2012 01:14	2	2012	2011	-15.07	32.97	SEL	BREEDING	7	2012-02-10 01:14:00
3425	10/02/2012 13:16	2	2012	2011	-15.57	31.73	SEL	BREEDING	7	2012-02-10 13:16:00
3426	11/02/2012 01:23	2	2012	2011	-17.07	33.66	SEL	BREEDING	7	2012-02-11 01:23:00
3427	11/02/2012 13:17	2	2012	2011	-15.69	38.18	SEL	BREEDING	7	2012-02-11 13:17:00
3428	13/02/2012 13:10	2	2012	2011	-14.07	34.73	SEL	BREEDING	7	2012-02-13 13:10:00
3429	14/02/2012 01:15	2	2012	2011	-15.2	37.97	SEL	BREEDING	7	2012-02-14 01:15:00
3430	14/02/2012 13:18	2	2012	2011	-15.83	38.79	SEL	BREEDING	7	2012-02-14 13:18:00
3431	15/02/2012 01:14	2	2012	2011	-14.95	37.23	SEL	BREEDING	7	2012-02-15 01:14:00
3432	15/02/2012 13:15	2	2012	2011	-15.21	35.12	SEL	BREEDING	7	2012-02-15 13:15:00
3433	16/02/2012 01:13	2	2012	2011	-14.84	35.12	SEL	BREEDING	7	2012-02-16 01:13:00
3434	16/02/2012 13:13	2	2012	2011	-14.85	34.66	SEL	BREEDING	7	2012-02-16 13:13:00
3435	17/02/2012 01:13	2	2012	2011	-14.73	34.66	SEL	BREEDING	7	2012-02-17 01:13:00
3436	17/02/2012 13:13	2	2012	2011	-14.86	34.65	SEL	BREEDING	7	2012-02-17 13:13:00
3437	18/02/2012 01:15	2	2012	2011	-15.37	36.07	SEL	BREEDING	7	2012-02-18 01:15:00
3438	18/02/2012 13:18	2	2012	2011	-16.01	36.1	SEL	BREEDING	7	2012-02-18 13:18:00
3439	19/02/2012 01:14	2	2012	2011	-14.89	33.12	SEL	BREEDING	7	2012-02-19 01:14:00
3440	19/02/2012 13:14	2	2012	2011	-14.9	31.5	SEL	BREEDING	7	2012-02-19 13:14:00
3441	20/02/2012 01:15	2	2012	2011	-15.16	31.98	SEL	BREEDING	7	2012-02-20 01:15:00
3442	20/02/2012 13:13	2	2012	2011	-14.93	34.65	SEL	BREEDING	7	2012-02-20 13:13:00
3443	21/02/2012 01:13	2	2012	2011	-14.94	35.19	SEL	BREEDING	7	2012-02-21 01:13:00
3444	21/02/2012 13:13	2	2012	2011	-14.83	36.3	SEL	BREEDING	7	2012-02-21 13:13:00
3445	22/02/2012 01:18	2	2012	2011	-16.09	39	SEL	BREEDING	7	2012-02-22 01:18:00
3446	22/02/2012 13:19	2	2012	2011	-16.36	42.65	SEL	BREEDING	7	2012-02-22 13:19:00
3447	23/02/2012 01:17	2	2012	2011	-15.88	41.32	SEL	BREEDING	7	2012-02-23 01:17:00
3448	23/02/2012 13:18	2	2012	2011	-16.02	40.42	SEL	BREEDING	7	2012-02-23 13:18:00
5649	03/04/2012 13:05	4	2012	2012	-16.605	22.5975	SEL	BREEDING	12	2012-04-03 13:05:00
5650	06/04/2012 01:02	4	2012	2012	-14.76	24.47	SEL	BREEDING	12	2012-04-06 01:02:00
5651	06/04/2012 12:59	4	2012	2012	-14.85	25.285	SEL	BREEDING	12	2012-04-06 12:59:00
5652	07/04/2012 01:03	4	2012	2012	-18.845	18.81	SEL	BREEDING	12	2012-04-07 01:03:00
5653	07/04/2012 12:53	4	2012	2012	-12.19634	8.237485	SEL	BREEDING	12	2012-04-07 12:53:00
5654	08/04/2012 00:51	4	2012	2012	-12.665	10.985	SEL	BREEDING	12	2012-04-08 00:51:00
5655	08/04/2012 13:04	4	2012	2012	-15.56	8.87	SEL	BREEDING	12	2012-04-08 13:04:00
5656	09/04/2012 00:59	4	2012	2012	-14.35	23.66	SEL	BREEDING	12	2012-04-09 00:59:00
5657	09/04/2012 12:58	4	2012	2012	-15.06	25.015	SEL	BREEDING	12	2012-04-09 12:58:00
5658	10/04/2012 00:57	4	2012	2012	-14.84	25.775	SEL	BREEDING	12	2012-04-10 00:57:00
5659	10/04/2012 12:58	4	2012	2012	-15	25.925	SEL	BREEDING	12	2012-04-10 12:58:00
5660	11/04/2012 01:02	4	2012	2012	-15.23	23.22	SEL	BREEDING	12	2012-04-11 01:02:00
5661	11/04/2012 13:04	4	2012	2012	-17.035	21.7975	SEL	BREEDING	12	2012-04-11 13:04:00
5662	12/04/2012 00:58	4	2012	2012	-14.3	25.88	SEL	BREEDING	12	2012-04-12 00:58:00
5663	12/04/2012 12:55	4	2012	2012	-13.45	27.09	SEL	BREEDING	12	2012-04-12 12:55:00
5664	13/04/2012 00:57	4	2012	2012	-17.875	22.92	SEL	BREEDING	12	2012-04-13 00:57:00
5665	13/04/2012 13:01	4	2012	2012	-18.775	23.13	SEL	BREEDING	12	2012-04-13 13:01:00
5666	14/04/2012 01:00	4	2012	2012	-15.05	24.85	SEL	BREEDING	12	2012-04-14 01:00:00
5667	14/04/2012 13:00	4	2012	2012	-15.08	24.48	SEL	BREEDING	12	2012-04-14 13:00:00
5668	15/04/2012 01:03	4	2012	2012	-16.885	23.2775	SEL	BREEDING	12	2012-04-15 01:03:00
5669	15/04/2012 13:03	4	2012	2012	-16.915	21.8775	SEL	BREEDING	12	2012-04-15 13:03:00
5670	16/04/2012 00:58	4	2012	2012	-14.54	23.94	SEL	BREEDING	12	2012-04-16 00:58:00
5671	16/04/2012 12:59	4	2012	2012	-14.82	25.56	SEL	BREEDING	12	2012-04-16 12:59:00
5672	17/04/2012 00:58	4	2012	2012	-14.6	27.08	SEL	BREEDING	12	2012-04-17 00:58:00
5673	17/04/2012 12:59	4	2012	2012	-14.88	26.73	SEL	BREEDING	12	2012-04-17 12:59:00
5674	18/04/2012 00:58	4	2012	2012	-14.66	28.16	SEL	BREEDING	12	2012-04-18 00:58:00
5675	18/04/2012 12:57	4	2012	2012	-14.44	26.95	SEL	BREEDING	12	2012-04-18 12:57:00
5676	19/04/2012 00:59	4	2012	2012	-14.84	26.18	SEL	BREEDING	12	2012-04-19 00:59:00
5677	19/04/2012 12:59	4	2012	2012	-14.86	24.98	SEL	BREEDING	12	2012-04-19 12:59:00
5678	20/04/2012 00:58	4	2012	2012	-14.64	25.55	SEL	BREEDING	12	2012-04-20 00:58:00
5679	20/04/2012 12:51	4	2012	2012	-17.2275	23.145	SEL	BREEDING	12	2012-04-20 12:51:00
5680	21/04/2012 00:53	4	2012	2012	-17.6275	19.635	SEL	BREEDING	12	2012-04-21 00:53:00
5681	21/04/2012 12:56	4	2012	2012	-17.975	19.48	SEL	BREEDING	12	2012-04-21 12:56:00
5682	22/04/2012 00:53	4	2012	2012	-17.6775	22.775	SEL	BREEDING	12	2012-04-22 00:53:00
5683	22/04/2012 12:54	4	2012	2012	-14.02	23.26	SEL	BREEDING	12	2012-04-22 12:54:00
5684	23/04/2012 00:55	4	2012	2012	-14.16	23.42	SEL	BREEDING	12	2012-04-23 00:55:00
5685	23/04/2012 13:01	4	2012	2012	-15.56	25.18	SEL	BREEDING	12	2012-04-23 13:01:00
5686	24/04/2012 01:02	4	2012	2012	-15.83	26.47	SEL	BREEDING	12	2012-04-24 01:02:00
5687	24/04/2012 12:56	4	2012	2012	-15.025	24.74	SEL	BREEDING	12	2012-04-24 12:56:00
5688	25/04/2012 00:56	4	2012	2012	-18.015	23.45	SEL	BREEDING	12	2012-04-25 00:56:00
5689	25/04/2012 13:01	4	2012	2012	-15.65	24.14	SEL	BREEDING	12	2012-04-25 13:01:00
5690	26/04/2012 00:58	4	2012	2012	-15.17	26.88	SEL	BREEDING	12	2012-04-26 00:58:00
5691	26/04/2012 12:56	4	2012	2012	-14.44	26.62	SEL	BREEDING	12	2012-04-26 12:56:00
5692	27/04/2012 00:58	4	2012	2012	-15.645	24.06	SEL	BREEDING	12	2012-04-27 00:58:00
5693	27/04/2012 12:56	4	2012	2012	-18.235	22.68	SEL	BREEDING	12	2012-04-27 12:56:00
5694	28/04/2012 00:48	4	2012	2012	-16.8075	24.985	SEL	BREEDING	12	2012-04-28 00:48:00
5695	28/04/2012 12:51	4	2012	2012	-13.39	27.36	SEL	BREEDING	12	2012-04-28 12:51:00
5696	29/04/2012 00:50	4	2012	2012	-13.16	28.45	SEL	BREEDING	12	2012-04-29 00:50:00
5697	29/04/2012 12:50	4	2012	2012	-13.17	28.2	SEL	BREEDING	12	2012-04-29 12:50:00
5698	30/04/2012 00:50	4	2012	2012	-13.19	27.96	SEL	BREEDING	12	2012-04-30 00:50:00
5699	30/04/2012 12:55	4	2012	2012	-14.46	28.99	SEL	BREEDING	12	2012-04-30 12:55:00
5700	01/05/2012 00:58	5	2012	2012	-15.22	29.37	SEL	BREEDING	12	2012-05-01 00:58:00
5701	01/05/2012 12:56	5	2012	2012	-14.61	27.58	SEL	BREEDING	12	2012-05-01 12:56:00
5702	02/05/2012 00:54	5	2012	2012	-14.25	27.05	SEL	BREEDING	12	2012-05-02 00:54:00
5703	02/05/2012 12:54	5	2012	2012	-14.26	27.46	SEL	BREEDING	12	2012-05-02 12:54:00
5704	03/05/2012 00:52	5	2012	2012	-13.9	27.55	SEL	BREEDING	12	2012-05-03 00:52:00
5705	03/05/2012 12:55	5	2012	2012	-14.41	28.54	SEL	BREEDING	12	2012-05-03 12:55:00
5706	04/05/2012 00:53	5	2012	2012	-14.05	29.21	SEL	BREEDING	12	2012-05-04 00:53:00
5707	04/05/2012 12:51	5	2012	2012	-13.69	29.29	SEL	BREEDING	12	2012-05-04 12:51:00
5708	05/05/2012 00:51	5	2012	2012	-13.7	28.5	SEL	BREEDING	12	2012-05-05 00:51:00
5709	05/05/2012 12:51	5	2012	2012	-13.71	28.29	SEL	BREEDING	12	2012-05-05 12:51:00
5710	06/05/2012 00:54	5	2012	2012	-14.34	27.22	SEL	BREEDING	12	2012-05-06 00:54:00
5711	06/05/2012 13:00	5	2012	2012	-15.85	28.18	SEL	BREEDING	12	2012-05-06 13:00:00
5712	07/05/2012 00:57	5	2012	2012	-15.11	30.73	SEL	BREEDING	12	2012-05-07 00:57:00
5713	07/05/2012 12:50	5	2012	2012	-13.49	29.73	SEL	BREEDING	12	2012-05-07 12:50:00
5714	08/05/2012 00:54	5	2012	2012	-14.5	26.17	SEL	BREEDING	12	2012-05-08 00:54:00
5715	08/05/2012 12:56	5	2012	2012	-14.88	25.11	SEL	BREEDING	12	2012-05-08 12:56:00
5716	09/05/2012 00:55	5	2012	2012	-14.51	25.81	SEL	BREEDING	12	2012-05-09 00:55:00
5717	09/05/2012 12:53	5	2012	2012	-15.07	26.105	SEL	BREEDING	12	2012-05-09 12:53:00
5718	10/05/2012 00:51	5	2012	2012	-14.57	25.935	SEL	BREEDING	12	2012-05-10 00:51:00
5719	10/05/2012 12:55	5	2012	2012	-14.65	27.26	SEL	BREEDING	12	2012-05-10 12:55:00
5720	11/05/2012 00:55	5	2012	2012	-14.65	28.17	SEL	BREEDING	12	2012-05-11 00:55:00
5721	11/05/2012 12:53	5	2012	2012	-14.16	27.46	SEL	BREEDING	12	2012-05-11 12:53:00
5722	12/05/2012 00:52	5	2012	2012	-13.91	27.3	SEL	BREEDING	12	2012-05-12 00:52:00
5723	12/05/2012 12:55	5	2012	2012	-14.66	27.66	SEL	BREEDING	12	2012-05-12 12:55:00
5724	13/05/2012 00:56	5	2012	2012	-14.91	28.02	SEL	BREEDING	12	2012-05-13 00:56:00
5725	13/05/2012 12:56	5	2012	2012	-15.04	28.12	SEL	BREEDING	12	2012-05-13 12:56:00
5726	14/05/2012 00:56	5	2012	2012	-14.91	28.22	SEL	BREEDING	12	2012-05-14 00:56:00
5727	14/05/2012 12:56	5	2012	2012	-14.79	27.81	SEL	BREEDING	12	2012-05-14 12:56:00
5728	15/05/2012 01:00	5	2012	2012	-15.91	26.36	SEL	BREEDING	12	2012-05-15 01:00:00
5729	15/05/2012 12:58	5	2012	2012	-15.41	24.62	SEL	BREEDING	12	2012-05-15 12:58:00
5730	16/05/2012 01:01	5	2012	2012	-16.15	22.84	SEL	BREEDING	12	2012-05-16 01:01:00
5731	16/05/2012 13:01	5	2012	2012	-17.305	22.0775	SEL	BREEDING	12	2012-05-16 13:01:00
5732	17/05/2012 00:50	5	2012	2012	-17.5775	25.565	SEL	BREEDING	12	2012-05-17 00:50:00
5733	17/05/2012 12:45	5	2012	2012	-18.355	25.345	SEL	BREEDING	12	2012-05-17 12:45:00
5734	18/05/2012 00:42	5	2012	2012	-17.345	24.705	SEL	BREEDING	12	2012-05-18 00:42:00
5735	18/05/2012 12:44	5	2012	2012	-17.965	26.345	SEL	BREEDING	12	2012-05-18 12:44:00
5736	19/05/2012 00:40	5	2012	2012	-10.75	28.49	SEL	BREEDING	12	2012-05-19 00:40:00
5737	19/05/2012 12:41	5	2012	2012	-11.12	29.52	SEL	BREEDING	12	2012-05-19 12:41:00
5738	20/05/2012 00:40	5	2012	2012	-10.74	30.07	SEL	BREEDING	12	2012-05-20 00:40:00
5739	20/05/2012 12:33	5	2012	2012	-9.11	29.26	SEL	BREEDING	12	2012-05-20 12:33:00
5740	21/05/2012 00:33	5	2012	2012	-15.185	26.685	SEL	BREEDING	12	2012-05-21 00:33:00
5741	21/05/2012 12:36	5	2012	2012	-15.805	27.275	SEL	BREEDING	12	2012-05-21 12:36:00
5742	22/05/2012 00:36	5	2012	2012	-15.915	27.385	SEL	BREEDING	12	2012-05-22 00:36:00
5743	22/05/2012 12:35	5	2012	2012	-15.655	27.265	SEL	BREEDING	12	2012-05-22 12:35:00
5744	23/05/2012 00:35	5	2012	2012	-15.645	26.685	SEL	BREEDING	12	2012-05-23 00:35:00
5745	23/05/2012 12:38	5	2012	2012	-16.385	27.035	SEL	BREEDING	12	2012-05-23 12:38:00
5746	24/05/2012 00:41	5	2012	2012	-16.995	27.155	SEL	BREEDING	12	2012-05-24 00:41:00
5747	24/05/2012 12:41	5	2012	2012	-16.985	26.585	SEL	BREEDING	12	2012-05-24 12:41:00
5748	25/05/2012 00:36	5	2012	2012	-15.975	27.395	SEL	BREEDING	12	2012-05-25 00:36:00
5749	25/05/2012 12:34	5	2012	2012	-9.38	28.31	SEL	BREEDING	12	2012-05-25 12:34:00
5750	26/05/2012 00:34	5	2012	2012	-15.445	27.185	SEL	BREEDING	12	2012-05-26 00:34:00
5751	26/05/2012 12:43	5	2012	2012	-11.47	29.2	SEL	BREEDING	12	2012-05-26 12:43:00
5752	27/05/2012 00:41	5	2012	2012	-10.96	31.61	SEL	BREEDING	12	2012-05-27 00:41:00
5753	27/05/2012 12:38	5	2012	2012	-10.07	31.3	SEL	BREEDING	12	2012-05-27 12:38:00
5754	28/05/2012 00:37	5	2012	2012	-9.8	30.8	SEL	BREEDING	12	2012-05-28 00:37:00
5755	28/05/2012 12:38	5	2012	2012	-10.04	30.7	SEL	BREEDING	12	2012-05-28 12:38:00
5756	29/05/2012 00:37	5	2012	2012	-9.9	31.21	SEL	BREEDING	12	2012-05-29 00:37:00
5757	29/05/2012 12:38	5	2012	2012	-10.13	31.12	SEL	BREEDING	12	2012-05-29 12:38:00
5758	30/05/2012 00:39	5	2012	2012	-10.24	31.22	SEL	BREEDING	12	2012-05-30 00:39:00
5759	30/05/2012 12:37	5	2012	2012	-9.72	30.73	SEL	BREEDING	12	2012-05-30 12:37:00
5760	31/05/2012 00:38	5	2012	2012	-10.08	30.04	SEL	BREEDING	12	2012-05-31 00:38:00
5761	31/05/2012 12:38	5	2012	2012	-10.06	29.54	SEL	BREEDING	12	2012-05-31 12:38:00
5762	01/06/2012 00:45	6	2012	2012	-17.745	27.415	SEL	NON-BREEDING	12	2012-06-01 00:45:00
5763	01/06/2012 12:47	6	2012	2012	-18.355	26.695	SEL	NON-BREEDING	12	2012-06-01 12:47:00
5764	02/06/2012 00:47	6	2012	2012	-18.455	26.835	SEL	NON-BREEDING	12	2012-06-02 00:47:00
5765	02/06/2012 12:45	6	2012	2012	-17.685	26.335	SEL	NON-BREEDING	12	2012-06-02 12:45:00
5766	03/06/2012 00:45	6	2012	2012	-17.665	25.395	SEL	NON-BREEDING	12	2012-06-03 00:45:00
5767	03/06/2012 12:45	6	2012	2012	-17.895	25.325	SEL	NON-BREEDING	12	2012-06-03 12:45:00
5768	04/06/2012 00:42	6	2012	2012	-17.005	26.775	SEL	NON-BREEDING	12	2012-06-04 00:42:00
5769	04/06/2012 12:42	6	2012	2012	-16.855	26.925	SEL	NON-BREEDING	12	2012-06-04 12:42:00
5770	05/06/2012 00:43	6	2012	2012	-17.205	26.655	SEL	NON-BREEDING	12	2012-06-05 00:43:00
5771	05/06/2012 12:43	6	2012	2012	-17.185	26.165	SEL	NON-BREEDING	12	2012-06-05 12:43:00
5772	06/06/2012 00:45	6	2012	2012	-17.535	25.895	SEL	NON-BREEDING	12	2012-06-06 00:45:00
5773	06/06/2012 12:47	6	2012	2012	-18.135	26.055	SEL	NON-BREEDING	12	2012-06-06 12:47:00
5774	07/06/2012 00:45	6	2012	2012	-17.615	26.845	SEL	NON-BREEDING	12	2012-06-07 00:45:00
5775	07/06/2012 12:40	6	2012	2012	-16.345	26.375	SEL	NON-BREEDING	12	2012-06-07 12:40:00
5776	08/06/2012 00:39	6	2012	2012	-16.065	25.475	SEL	NON-BREEDING	12	2012-06-08 00:39:00
5777	08/06/2012 12:42	6	2012	2012	-16.795	25.855	SEL	NON-BREEDING	12	2012-06-08 12:42:00
5778	09/06/2012 00:45	6	2012	2012	-17.525	25.805	SEL	NON-BREEDING	12	2012-06-09 00:45:00
5779	09/06/2012 12:49	6	2012	2012	-12.54	26.55	SEL	NON-BREEDING	12	2012-06-09 12:49:00
5780	10/06/2012 00:50	6	2012	2012	-12.76	27.34	SEL	NON-BREEDING	12	2012-06-10 00:50:00
5781	10/06/2012 12:36	6	2012	2012	-15.195	24.395	SEL	NON-BREEDING	12	2012-06-10 12:36:00
5782	11/06/2012 00:37	6	2012	2012	-15.425	19.805	SEL	NON-BREEDING	12	2012-06-11 00:37:00
5783	11/06/2012 12:47	6	2012	2012	-17.895	21.635	SEL	NON-BREEDING	12	2012-06-11 12:47:00
5784	12/06/2012 00:45	6	2012	2012	-17.365	24.715	SEL	NON-BREEDING	12	2012-06-12 00:45:00
5785	12/06/2012 12:47	6	2012	2012	-17.845	25.545	SEL	NON-BREEDING	12	2012-06-12 12:47:00
5786	13/06/2012 00:51	6	2012	2012	-12.86	25.45	SEL	NON-BREEDING	12	2012-06-13 00:51:00
5787	13/06/2012 12:44	6	2012	2012	-16.915	22.655	SEL	NON-BREEDING	12	2012-06-13 12:44:00
5788	14/06/2012 00:42	6	2012	2012	-16.515	20.575	SEL	NON-BREEDING	12	2012-06-14 00:42:00
5789	14/06/2012 12:50	6	2012	2012	-18.485	22.385	SEL	NON-BREEDING	12	2012-06-14 12:50:00
5790	15/06/2012 00:50	6	2012	2012	-18.465	24.555	SEL	NON-BREEDING	12	2012-06-15 00:50:00
5791	15/06/2012 12:54	6	2012	2012	-13.22	25.75	SEL	NON-BREEDING	12	2012-06-15 12:54:00
5792	16/06/2012 00:57	6	2012	2012	-15	25.625	SEL	NON-BREEDING	12	2012-06-16 00:57:00
5793	16/06/2012 12:52	6	2012	2012	-16.9775	24.535	SEL	NON-BREEDING	12	2012-06-16 12:52:00
5794	17/06/2012 00:49	6	2012	2012	-18.225	22.965	SEL	NON-BREEDING	12	2012-06-17 00:49:00
5795	17/06/2012 12:45	6	2012	2012	-17.205	22.505	SEL	NON-BREEDING	12	2012-06-17 12:45:00
5796	18/06/2012 00:47	6	2012	2012	-17.545	21.375	SEL	NON-BREEDING	12	2012-06-18 00:47:00
5797	18/06/2012 12:53	6	2012	2012	-17.1175	23.165	SEL	NON-BREEDING	12	2012-06-18 12:53:00
5798	19/06/2012 00:58	6	2012	2012	-17.915	23.7	SEL	NON-BREEDING	12	2012-06-19 00:58:00
5799	19/06/2012 13:01	6	2012	2012	-18.515	23.47	SEL	NON-BREEDING	12	2012-06-19 13:01:00
5800	20/06/2012 00:54	6	2012	2012	-12.98	25.22	SEL	NON-BREEDING	12	2012-06-20 00:54:00
5801	20/06/2012 12:50	6	2012	2012	-18.165	25.275	SEL	NON-BREEDING	12	2012-06-20 12:50:00
5802	21/06/2012 00:56	6	2012	2012	-17.6075	23.815	SEL	NON-BREEDING	12	2012-06-21 00:56:00
5803	21/06/2012 12:59	6	2012	2012	-17.785	23.68	SEL	NON-BREEDING	12	2012-06-21 12:59:00
5804	22/06/2012 00:56	6	2012	2012	-17.5575	24.695	SEL	NON-BREEDING	12	2012-06-22 00:56:00
5805	22/06/2012 12:48	6	2012	2012	-17.675	22.475	SEL	NON-BREEDING	12	2012-06-22 12:48:00
5806	23/06/2012 00:45	6	2012	2012	-16.775	21.355	SEL	NON-BREEDING	12	2012-06-23 00:45:00
5807	23/06/2012 12:55	6	2012	2012	-17.0975	24.925	SEL	NON-BREEDING	12	2012-06-23 12:55:00
5808	24/06/2012 00:59	6	2012	2012	-14.94	25.785	SEL	NON-BREEDING	12	2012-06-24 00:59:00
5809	24/06/2012 12:22	6	2012	2012	-12.84	17.95	SEL	NON-BREEDING	12	2012-06-24 12:22:00
5810	25/06/2012 00:19	6	2012	2012	-12.07	8.03	SEL	NON-BREEDING	12	2012-06-25 00:19:00
5811	25/06/2012 12:45	6	2012	2012	-18.41	14.71	SEL	NON-BREEDING	12	2012-06-25 12:45:00
5812	26/06/2012 00:45	6	2012	2012	-16.495	20.735	SEL	NON-BREEDING	12	2012-06-26 00:45:00
5813	26/06/2012 12:51	6	2012	2012	-18.215	22.125	SEL	NON-BREEDING	12	2012-06-26 12:51:00
5814	27/06/2012 00:52	6	2012	2012	-18.315	23.695	SEL	NON-BREEDING	12	2012-06-27 00:52:00
5815	27/06/2012 12:47	6	2012	2012	-17.165	23.065	SEL	NON-BREEDING	12	2012-06-27 12:47:00
5816	28/06/2012 00:49	6	2012	2012	-17.515	21.505	SEL	NON-BREEDING	12	2012-06-28 00:49:00
5817	28/06/2012 12:48	6	2012	2012	-17.365	20.845	SEL	NON-BREEDING	12	2012-06-28 12:48:00
5818	29/06/2012 00:49	6	2012	2012	-17.585	20.405	SEL	NON-BREEDING	12	2012-06-29 00:49:00
5819	29/06/2012 12:53	6	2012	2012	-18.315	20.895	SEL	NON-BREEDING	12	2012-06-29 12:53:00
5820	30/06/2012 00:48	6	2012	2012	-17.165	22.975	SEL	NON-BREEDING	12	2012-06-30 00:48:00
5821	30/06/2012 12:43	6	2012	2012	-17.16	23.2025	SEL	NON-BREEDING	12	2012-06-30 12:43:00
5822	01/07/2012 00:41	7	2012	2012	-16.52	22.5625	SEL	NON-BREEDING	12	2012-07-01 00:41:00
5823	01/07/2012 12:43	7	2012	2012	-16.99	23.4925	SEL	NON-BREEDING	12	2012-07-01 12:43:00
5824	02/07/2012 00:43	7	2012	2012	-17.09	23.7525	SEL	NON-BREEDING	12	2012-07-02 00:43:00
5825	02/07/2012 12:48	7	2012	2012	-17.165	24.695	SEL	NON-BREEDING	12	2012-07-02 12:48:00
5826	03/07/2012 00:52	7	2012	2012	-18.025	24.955	SEL	NON-BREEDING	12	2012-07-03 00:52:00
